SampleID,SampleType,Donor,Gravity,Time,Replicate,TotalReads,Bacteroides,Prevotella,Faecalibacterium,Roseburia,Blautia,Agathobacter,Subdoligranulum,Ruminococcus,Ruminococcus_gnavus_group,Ruminococcaceae_UCG-002,Ruminococcaceae_UCG-005,Ruminococcaceae_NK4A214_group,Lachnospira,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-001,Lachnospiraceae_UCG-004,Lachnoclostridium,Eubacterium_hallii_group,Eubacterium_eligens_group,Eubacterium_coprostanoligenes_group,Coprococcus,Anaerostipes,Dorea,Fusicatenibacter,Butyricicoccus,Christensenellaceae_R-7_group,Oscillibacter,Dialister,Veillonella,Megamonas,Phascolarctobacterium,Parabacteroides,Alistipes,Barnesiella,Odoribacter,Butyricimonas,Bilophila,Desulfovibrio,Sutterella,Parasutterella,Akkermansia,Bifidobacterium,Collinsella,Eggerthella,Enterococcus,Streptococcus,Lactobacillus,Enterobacter,Escherichia_Shigella,Klebsiella,Citrobacter,Clostridium_sensu_stricto_1,Clostridioides,Peptostreptococcus,Finegoldia,Paraprevotella,Romboutsia,Turicibacter,Holdemanella,Intestinibacter,Catenibacterium,Anaerotruncus,Parvimonas,Fusobacterium,Haemophilus,Campylobacter,Helicobacter,Methanobrevibacter,Anaerococcus,Porphyromonas,Alloprevotella,Granulicatella,Actinomyces,Bacillus,Staphylococcus,Corynebacterium,Pseudomonas,Acinetobacter,Enterocloster,Flavonifractor,Butyrivibrio,Clostridiales_vadinBB60_group,Family_XIII_AD3011_group,Monoglobus,Bacteroidetes_unclassified,Firmicutes_unclassified,Lachnospiraceae_unclassified,Ruminococcaceae_unclassified,Bacteroidales_unclassified,Proteobacteria_unclassified,Actinobacteria_unclassified,Verrucomicrobia_unclassified,Erysipelotrichaceae_UCG-003,Erysipelotrichaceae_UCG-006,Erysipelatoclostridium,Senegalimassilia,Slackia,Gordonibacter,Anaerobutyricum,Coprobacter,Murimonas,Anaerofustis,Pseudoflavonifractor,Oscillospira,Anaeroplasma,UCG-010,UCG-014,UCG-003,UCG-009,UCG-013,UCG-007,Rikenellaceae_RC9_gut_group,Candidatus_Saccharimonas,Mitsuokella,Succinivibrio,Succiniclasticum,Victivallis,Anaerovorax,Howardella,Butyricimonas_group
G1g_s_T16h_D1_R3,culture,1,1g_s,16h,3,24528,0.3319063926940639,0.0,0.00986627527723418,0.00611545988258317,0.05263372472276582,0.0026908023483365948,0.0029354207436399216,0.0026908023483365948,0.0035469667318982386,0.0,0.0,0.0003669275929549902,0.0,0.0,0.0,0.0003669275929549902,0.0,0.0,0.0,0.0,0.00016307893020221786,0.0,0.0,0.0,8.153946510110893e-05,0.0,0.0,0.003750815394651011,0.0,0.0,0.02018101761252446,0.019243313763861708,0.03355348988910633,0.0,0.0,0.0,0.0014269406392694063,0.0,0.0037100456621004564,0.0,0.0029354207436399216,0.011007827788649706,0.001304631441617743,0.0,0.061276908023483366,0.05740378343118069,0.010640900195694716,0.00016307893020221786,0.03714122635355512,0.0,0.0001223091976516634,0.0,0.0,0.003057729941291585,0.0,0.0,0.0,8.153946510110893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014269406392694063,0.0,0.014310176125244618,0.0,0.0,0.0,0.0,0.0011823222439660795,0.09821428571428571,0.0,0.1592873450750163,0.03648891063274625,0.0,0.0,4.0769732550554466e-05,0.0,4.0769732550554466e-05,0.0,0.0,0.0,0.0,8.153946510110893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002364644487932159,0.0,0.0,0.0,0.0,0.0,4.0769732550554466e-05,0.0,0.00020384866275277233,0.0,0.0,0.0,0.0005300065231572081,0.0,0.0,0.0,0.0,0.0025684931506849314,0.0,0.0,0.0,0.0,0.0,0.0,0.0028538812785388126,0.0
G1g_s_T24h_D1_R1,culture,1,1g_s,24h,1,29951,0.20393309071483423,0.0,0.0034723381523154486,0.0006343694701345531,0.021802277052519116,0.00036726653534105706,6.677573369837401e-05,6.677573369837401e-05,0.0,0.0,0.0,0.00026710293479349605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013355146739674802,0.0,0.0,0.0005675937364361791,0.010316850856398784,0.026676905612500416,0.0,0.0,0.0,0.001969884144102033,0.0,0.0037394410871089447,0.0,0.0013689025408166672,0.00881439684818537,0.0,0.0,0.04584154118393376,0.08163333444626222,0.00971586925311342,0.0,0.07104938065506995,0.0,0.00030049080164268305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020700477446495944,0.0,0.0010350238723247972,0.0,0.0177289572969183,0.0,0.0,0.0,3.3387866849187006e-05,6.677573369837401e-05,0.13034623217922606,0.0,0.32312777536643184,0.031184267637140665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023371506794430904,0.0,0.0,0.0,0.0,0.0,0.0,0.00016693933424593503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010016360054756102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009014724049280492,0.0,0.0,0.0,0.00026710293479349605,0.0
G1g_s_T24h_D1_R2,culture,1,1g_s,24h,2,21354,0.23527208017233306,0.0,0.0018731853516905498,0.00023414816896131873,0.02524117261403016,0.002388311323405451,0.0007024445068839561,0.0011707408448065936,0.0,0.0,0.0,9.365926758452749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005151259717149012,0.0,0.0,0.0010302519434298024,0.018076238643813806,0.02716118759951297,0.0,0.0,0.0,0.0007961037744684836,0.0,9.365926758452749e-05,0.0,0.0014048890137679123,0.012222534419780837,0.0011707408448065936,0.0,0.057740938465861195,0.10068371265336705,0.009038119321906903,0.0004214667041303737,0.060691205394773816,0.0,0.00014048890137679124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014048890137679124,0.0,0.02425775030439262,0.0,0.0,0.0006556148730916924,0.0,0.0,0.1197433736068184,0.00037463707033810994,0.25391027442165404,0.03704224032968062,0.0,0.0,0.0,0.0,0.0006556148730916924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002950266928912616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002809778027535825,0.0,0.0,0.0009834223096375386,0.0,0.0,0.0,0.0008429334082607474,0.0
G1g_s_T24h_D1_R3,culture,1,1g_s,24h,3,27060,0.1803769401330377,0.0,0.00025868440502586844,0.00022172949002217295,0.03274205469327421,0.0004804138950480414,0.00022172949002217295,0.0,0.00029563932002956393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006947524020694752,0.0,0.0,0.002845528455284553,0.01090169992609017,0.02427937915742794,0.0,0.0,0.0,0.0031781226903178123,0.0004434589800443459,0.0017738359201773836,0.0,0.00029563932002956393,0.004804138950480414,0.00011086474501108647,0.0,0.09009608277900961,0.10277161862527716,0.005838876570583888,0.00011086474501108647,0.08795269770879527,0.00011086474501108647,0.0,0.0,0.0,7.390983000739098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0006282335550628234,0.0,0.03122690317812269,0.0,0.0006282335550628234,0.0,3.695491500369549e-05,0.0,0.0901330376940133,0.0,0.2903917220990392,0.028713968957871396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477457501847746,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282335550628234,0.0,0.0,0.0,0.0,7.390983000739098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695491500369549e-05,0.0,0.0,0.0,0.0,0.0
G5g_T8h_D1_R1,culture,1,5g,8h,1,20764,0.5614525139664804,0.0,0.05952610287035253,0.021768445386245425,0.0645829319976883,0.005008668849932576,0.009872856867655558,0.00356386052783664,0.0015892891543055289,0.0,0.0,0.004767867462916586,0.0,0.00038528221922558276,0.0,0.0008187247158543634,0.0005297630514351763,0.0,0.0,0.0,0.0005779233288383741,0.0,0.0,0.0,0.0004816027740319784,0.0,0.0,0.006742438836447698,4.8160277403197845e-05,0.0,0.0019745713735311115,0.04271816605663649,0.05644384511654787,0.0,0.0,0.0,0.008813330764785205,0.00019264110961279138,0.004382585243691004,0.0,0.008620689655172414,0.0200828356771335,0.004382585243691004,0.002070891928337507,0.007513003274898863,0.00491234829512618,0.0037083413600462337,4.8160277403197845e-05,0.006549797726834907,0.0,0.0,0.0,0.0,0.0014929685994991332,0.0,0.0,0.0,0.0003371219418223849,4.8160277403197845e-05,4.8160277403197845e-05,4.8160277403197845e-05,0.0,0.0006742438836447698,0.0,0.0,0.0,0.0016374494317087267,0.0,0.002119052205740705,0.0014929685994991332,0.00019264110961279138,0.0,0.0,0.0,0.01049894047389713,4.8160277403197845e-05,0.03963590830283183,0.004382585243691004,0.0,0.0,0.0,9.632055480639569e-05,0.0003371219418223849,0.0,0.001252167212483144,0.0011076863802735504,0.0,0.0004334424966287806,0.0,0.0,0.00178193026391832,0.0,0.0,0.0,0.005345790791754961,0.0,0.0,0.0,0.00019264110961279138,0.0,0.0014929685994991332,0.00019264110961279138,0.005827393565786939,4.8160277403197845e-05,0.0,0.0,0.0,0.0004334424966287806,0.0,0.0,0.0,0.0022635330379502986,0.0,0.0,0.0002408013870159892,0.0,0.0,0.0,0.002167212483143903,0.0
G5g_T8h_D1_R2,culture,1,5g,8h,2,24259,0.543303516220784,0.0,0.04888907209695371,0.01628261676078981,0.05997774022012449,0.022795663465105732,0.01504596232326147,0.011583329898182119,0.01298487159404757,0.00103054536460695,0.0,0.00659549033348448,0.0,0.002596974318809514,0.0,0.0,0.0,0.0,0.0,0.0,0.001277876252112618,0.006677933962653036,0.0,0.0,0.004410734160517746,0.0,0.0,0.002102312543798178,0.0,0.0,0.00267941794797807,0.021971227173420173,0.05523723154293252,0.0,0.0,0.0,0.00659549033348448,0.000865658106269838,0.004864174120944804,0.0,0.00247330887505668,0.02353765612762274,0.001772538027123954,0.001401541695865452,0.00845047198977699,0.007502370254338596,0.002967970650068016,0.0,0.009852013685642442,0.0,0.0,0.0,0.0,0.002720639762562348,0.0,0.0,0.0,0.0,0.000123665443752834,0.001813759841708232,0.0,0.0,0.000123665443752834,0.0,0.0,0.0,0.00061832721876417,0.000494661775011336,0.005688610412630364,0.0,0.0,0.0,0.0,0.0,0.009439795539799662,0.0,0.03693474586751309,0.004905395935529082,0.0,0.0,0.001566428954202564,0.00041221814584278,0.001690094397955398,0.0,0.000741992662517004,0.0,0.0,0.002803083391730904,0.0,0.0,0.0,0.0,0.0,0.000700770847932726,0.007708479327259986,0.0,0.0,0.0,0.000329774516674224,8.2443629168556e-05,0.000535883589595614,0.000288552702089946,0.001319098066696896,0.0,0.0,0.0,0.001731316212539676,0.000453439960427058,0.0,0.0,0.001112988993775506,0.005606166783461808,0.0,0.0,8.2443629168556e-05,0.0,0.0,0.0,0.004245846902180634,0.0
G5g_T8h_D1_R3,culture,1,5g,8h,3,25354,0.5489469117299045,0.0,0.03959927427624833,0.0132129052614972,0.08491756724777155,0.012424075096631695,0.015658278772580265,0.0036286187583813205,0.007138912992032815,0.0,0.0,0.008519365780547449,0.0,0.0008677131813520549,0.0,0.0003155320659462018,0.0001577660329731009,0.0004732980989193027,0.0,0.0,0.0,0.0,0.0,0.0,0.0040230338408140725,0.0,0.0,0.005600694170545081,0.0,0.0,0.0032736451841918436,0.039323183718545394,0.04401672319949515,0.0,0.000354973574189477,0.0,0.005876784728248008,0.0010254792143251559,0.003707501774867871,0.0,0.0038258262995976965,0.021929478583261025,0.0027609055770292656,0.0009860377060818806,0.0007888301648655044,0.0038258262995976965,0.0015776603297310088,0.0,0.010609765717441036,0.0,0.0,0.0,0.0,0.005127396071625779,0.0016565433462175593,0.0,0.0,0.002524256527569614,0.0,0.0019720754121637612,0.0,0.0,0.0001972075412163761,0.0,0.0,0.0,3.944150824327522e-05,0.0,0.0038258262995976965,0.0,0.0012226867555415319,0.0,0.0,0.0,0.019602429596907785,7.888301648655044e-05,0.04318845152638637,0.0031553206594620176,0.0,0.0,0.0,0.0007493886566222293,0.004811864005679577,0.0,3.944150824327522e-05,0.0,0.0,0.0010254792143251559,0.0018537508874339355,0.0,0.00043385659067602745,0.0,0.0,0.0013015697720280823,0.005640135678788357,0.0,0.0,0.0,0.0011832452472982566,0.0023664904945965132,0.0009071546895953301,7.888301648655044e-05,0.0003155320659462018,0.0,0.0,0.0,0.0001972075412163761,7.888301648655044e-05,0.0,0.0,0.0011043622308117063,0.0018537508874339355,0.0,0.0,0.0011438037390549814,0.0,0.0,0.0,0.0029581131182456416,0.0
G5g_T16h_D1_R1,culture,1,5g,16h,1,21556,0.5825756169975876,0.0,0.025700501020597514,0.015587307478196326,0.0526071627389126,0.0013917238819818147,0.0030617925403599927,0.002458712191501206,0.0013453330859157543,0.0,0.0,0.002180367415104843,0.0,9.278159213212098e-05,0.0,9.278159213212098e-05,0.0,0.0,0.0012525514937836333,0.0,9.278159213212098e-05,9.278159213212098e-05,0.0,0.0,0.0014845054741139357,0.0,0.0,0.003943217665615142,4.639079606606049e-05,0.0,0.007236964186305437,0.02616440898125812,0.054694748561885324,9.278159213212098e-05,0.0,0.0,0.0013453330859157543,0.00023195398033030247,0.004035999257747263,0.0,0.00565967712005938,0.025004639079606605,9.278159213212098e-05,0.0,0.008443124884023009,0.01410280200408239,0.010066802746335127,0.0,0.014752273149007237,0.0,4.639079606606049e-05,0.0,0.0,0.0019020226387084802,0.0,0.0,0.0,0.00037112636852848393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000278344776396363,0.0,0.010948227871590277,0.0,4.639079606606049e-05,0.0,0.0,0.0,0.02365930599369085,0.0,0.05942660976062349,0.021246984598255705,0.0,0.0,0.00018556318426424197,0.0007422527370569679,4.639079606606049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001298942289849694,0.0,0.0,0.0006958619409909074,0.0038040452774169603,0.0,0.0,0.0,0.0001391723881981815,0.0,0.0012525514937836333,0.002180367415104843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.002644275375765448,0.0
G5g_T16h_D1_R2,culture,1,5g,16h,2,20113,0.5799234326057774,0.0,0.0330134738726197,0.006413762243325212,0.05334858052006165,0.005518818674489136,0.011335951871923631,0.005568537761646696,0.0013424153532541143,0.0,0.0,0.0050216278029135385,0.0,0.0,0.0,0.0,0.0004971908715755978,0.0,0.00014915726147267936,0.0,4.9719087157559784e-05,0.0003480336101029185,0.0,0.0,0.0011435390046238751,0.0,0.0,0.006513200417640332,0.0,0.0,0.001392134440411674,0.0187938149455576,0.06523144235071844,0.0,0.0,0.0,0.006264604981852533,0.0,0.00686123402774325,0.0,0.0019390443991448318,0.017302242330830806,0.0019390443991448318,0.0,0.013374434445383583,0.013473872619698702,0.0044249987570228215,0.0,0.015114602495898175,0.0,0.0,0.0,0.0,0.0020384825734599513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000696067220205837,0.0005966290458907174,0.0,0.0,4.9719087157559784e-05,0.0,0.0045741560184955005,0.0,0.00019887634863023914,0.0,0.0,0.0,0.02495898175309501,0.0,0.07164520459404365,0.005121065977228658,0.0,0.0,0.00014915726147267936,0.0,0.0010938199174663154,0.0,0.0,0.0,4.9719087157559784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005469099587331577,0.0,0.0,0.0,0.00014915726147267936,0.0,0.0017401680505145926,0.0,0.0014418535275692338,0.0,0.0,0.0,0.0,0.001392134440411674,0.0,0.0,0.0,0.0021379207477750708,0.0,0.0,0.0,0.0,0.0,0.0,0.005121065977228658,0.0
G5g_T16h_D1_R3,culture,1,5g,16h,3,25245,0.553099623687859,0.0,0.009506833036244802,0.010061398296692415,0.05387205387205387,0.008952267775797187,0.004238463061992474,0.002891661715191127,0.009189938601703307,0.0,0.0,0.007922360863537333,3.961180431768667e-05,0.0,0.0,0.0010299069122598535,0.0,0.0,0.0010695187165775401,0.0,0.0005941770647653001,0.0,0.0,0.0,0.0016240839770251534,0.0,0.0,0.011012081600316895,0.0,0.0,0.001822142998613587,0.029352346999405823,0.05807090512972866,0.0,0.0,0.0,0.002812438106555754,0.0009506833036244801,0.0017033075856605268,0.0,0.0035650623885918,0.02606456724103783,0.0032877797583679936,0.002416320063378887,0.006694394929689047,0.019726678550207963,0.00023767082590612002,0.0,0.013032283620518914,0.0,0.00031689443454149336,0.0,0.0,0.0015448603683897802,0.0,0.0,0.0,0.0,0.0017825311942959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031689443454149336,0.0,0.010259457318280847,0.0,0.0012675777381659734,0.0,0.00047534165181224003,0.0,0.039572192513368985,0.0,0.08476926123984947,0.0069320657555951674,0.0,0.0,0.00047534165181224003,0.00019805902158843335,0.0007922360863537334,0.0,0.0,0.00015844721727074668,0.0,0.00047534165181224003,0.0,0.0,0.0,0.0,0.0,0.0,0.0006734006734006734,0.0,0.0,0.0,0.00023767082590612002,0.00011883541295306001,0.0014656367597544067,3.961180431768667e-05,0.00023767082590612002,0.0,0.0,0.0,0.0003961180431768667,0.0015448603683897802,0.0,0.0,0.0002772826302238067,3.961180431768667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007922360863537334,0.0
G5g_T24h_D1_R1,culture,1,5g,24h,1,24596,0.47572776061148153,0.0,0.014677183281834445,0.0010977394698324931,0.02915108147666287,0.0021548219222637826,0.000365913156610831,0.0005285412262156448,0.007643519271426248,0.0,0.0005285412262156448,0.0007724833306228655,0.0,0.00020328508700601723,0.0,0.0,0.0,0.0010977394698324931,4.065701740120345e-05,0.0,4.065701740120345e-05,0.0,0.0,0.0,0.0011790535046349,0.0,0.0,0.0047568710359408035,0.0,0.0,0.0006098552610180518,0.03496503496503497,0.033216783216783216,0.0,0.0,0.0,0.0005285412262156448,0.0,0.003903073670515531,0.0,0.0013416815742397137,0.011383964872336965,0.0010977394698324931,0.0,0.013132216620588714,0.03691657180029273,0.004025044722719142,0.0,0.028703854285249634,0.0,0.0001626280696048138,0.0,0.0,0.0021954789396649863,0.0,0.0,0.0,0.0,0.0016262806960481379,0.00040657017401203447,0.0,0.0,0.0,0.0,0.0,0.0,0.00040657017401203447,0.0,0.019759310456984876,4.065701740120345e-05,0.0011790535046349,0.0,0.0,0.00012197105220361035,0.04561717352415027,0.0,0.18637176776711661,0.026833631484794274,0.0,0.0,0.0006911692958204586,0.0,0.0,0.0,0.0005285412262156448,0.0,0.0,0.0001626280696048138,0.0,0.0,0.0,0.0,0.0,0.0001626280696048138,0.0017075947308505448,0.0,0.0,0.000365913156610831,0.0,4.065701740120345e-05,0.001463652626443324,0.0,4.065701740120345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003252561392096276,0.0
G5g_T24h_D1_R2,culture,1,5g,24h,2,22987,0.5194675251228955,0.0,0.021707921868882412,0.010266672467046592,0.030626006003393224,0.003132205159437943,0.002218645321268543,4.35028494366381e-05,0.0007395484404228477,0.0,0.0,0.0003480227954931048,0.0,0.0002175142471831905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003480227954931048,0.0,0.0,0.0011745769347892288,0.0,0.0,0.0014790968808456955,0.024883629877756993,0.05002827685213381,0.0,0.0,0.0,0.008309044242397878,0.0,0.0012615826336625049,0.0,8.70056988732762e-05,0.010092661069300039,0.001305085483099143,0.0005220341932396572,0.013703397572541002,0.029407926219167355,0.004741810588593553,0.0005655370426762953,0.012876843433244878,0.0,0.0,0.0,0.0,0.0024361595684517334,0.0,0.0,0.0,0.0,0.0010875712359159524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005655370426762953,0.0,0.014442946012963849,0.0,0.001348588332535781,0.0,0.0,0.0,0.06277461173706878,0.0,0.1524339844259799,0.012398312089441858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001305085483099143,0.0,0.0,0.0,0.0,0.0,0.0,0.0003045199460564667,0.0,0.0,0.0,0.0001740113977465524,0.0003045199460564667,0.0001305085483099143,0.0,0.0010440683864793145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35028494366381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008265541392961239,0.0
G5g_T24h_D1_R3,culture,1,5g,24h,3,25538,0.5311692379982771,7.831466833737959e-05,0.002466912052627457,0.006382645469496437,0.04322969692223354,0.0025452267209648367,0.004424778761061947,0.00195786670843449,0.0005482026783616571,0.0,0.0,0.001135562690892004,0.0,0.0,0.0,0.0,0.0013313493617354531,0.0,0.0,0.0,0.00019578667084344897,0.0,0.0,0.0,3.9157334168689795e-05,0.0,0.0,0.004972981439423604,0.0,0.0,0.00046988801002427753,0.03038609131490328,0.022006421802803666,3.9157334168689795e-05,0.0,0.0,3.9157334168689795e-05,0.0,0.0039548907510376695,0.0,0.0006265173466990367,0.010180906883859347,0.00387657608270029,7.831466833737959e-05,0.013391808285691911,0.030934293993264937,0.00775315216540058,0.0,0.020870859111911663,0.0,0.00043073067585558774,0.0,0.0,0.0007048320150364163,0.0,0.0,0.0,0.00019578667084344897,0.0,0.0,0.0,0.0,3.9157334168689795e-05,0.0,7.831466833737959e-05,0.0,0.0006265173466990367,0.0,0.012530346933980734,0.0,0.0014879786984102123,0.0,0.0,0.0,0.06707651343096561,0.0,0.14821050982849088,0.018247317722609444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223040175424857,0.000978933354217245,0.0,0.0,0.0,0.0,0.0,0.00035241600751820815,0.0,0.0,0.0,0.0,0.0,0.0,0.0005090453441929674,0.0,0.0,0.0,0.002506069386796147,0.0,0.0,0.0,0.0,0.0,0.0,0.00011747200250606938,0.0
G0g_T8h_D2_R1,culture,2,0g,8h,1,21138,0.13009745482070206,0.3491815687387643,0.019017882486517174,0.01107011070110701,0.04456429179676412,0.0,0.0,0.005771596177500236,0.0,0.00023654082694673102,0.0018923266155738481,0.0,0.0,0.0,0.0,0.0,4.73081653893462e-05,0.0006150061500615006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029567603368341376,0.09825905951367206,0.05591825149020721,0.025972182798751065,0.0,0.0027438735925820797,0.0,0.0,0.005061973696660044,0.0008515469770082316,0.0,0.004446967546598543,0.007238149304569968,0.001182704134733655,0.0,0.0038792695619263885,0.004825432869713313,0.003216955246475542,0.0009461633077869241,0.003973885892705081,9.46163307786924e-05,0.007663922793074085,0.0004257734885041158,0.0017504021194058095,0.0015611694578484246,0.0,0.000709622480840193,0.0022707919386886176,0.008752010597029047,0.0,0.0,0.0034534960734222725,0.0001419244961680386,0.0,0.0001892326615573848,0.0,0.0,0.012962437316680859,0.005676979846721544,0.0,0.0,0.009698173904815971,0.003075030750307503,4.73081653893462e-05,0.0008515469770082316,0.0010407796385656163,0.0,0.06178446399848614,4.73081653893462e-05,0.003027722584918157,0.03453496073422273,0.0006150061500615006,0.0006623143154508469,0.0,4.73081653893462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002601949096414041,0.0,0.005298514523606775,9.46163307786924e-05,4.73081653893462e-05,0.0,0.00023654082694673102,0.0,0.0,0.0,0.0,0.0,0.0003784653231147696,0.0,0.0,0.0004257734885041158,0.0,0.0,4.73081653893462e-05,0.0,0.0,0.0004257734885041158,0.0,0.004967357365881351,0.0,4.73081653893462e-05,0.005960828839057622,0.0,0.0,0.0,0.00047308165389346203,0.0073327656353486615
G0g_T8h_D2_R2,culture,2,0g,8h,2,23155,0.11137983156985533,0.41014899589721443,0.023752969121140142,0.011185489095227813,0.046771755560354136,0.0,0.0,0.0063485208378320016,0.0,0.0,0.003843662275966314,0.0,0.0,0.0,0.0,0.0,0.0,0.00034549773267112934,0.0,0.00034549773267112934,0.0,0.00025912329950334703,0.00034549773267112934,0.0,0.0,0.0,0.0,0.03748650399481753,0.04456920751457569,0.04387821204923343,0.02172316994169726,0.0,0.0063485208378320016,0.0,0.00012956164975167351,0.005873461455409199,0.0016411142301878644,0.0,0.0046642193910602465,0.005787087022241417,0.0024616713452817966,0.0006478082487583676,0.005441589289570287,0.0011660548477650616,0.0037572878427985317,0.005355214856402505,0.005743899805657525,0.00025912329950334703,0.00738501403584539,8.637443316778233e-05,0.0,0.0019434247462751025,0.0,0.00332541567695962,0.00021593608291945585,0.012653854459080112,0.0,0.0,4.318721658389117e-05,0.0,0.0,0.0028503562945368173,0.0,0.0,0.017274886633556467,0.0025480457784495788,0.0,0.0,0.00850788166702656,0.005398402072986396,4.318721658389117e-05,0.0017706758799395379,4.318721658389117e-05,0.0,0.05765493413949471,0.0,0.0,0.03856618440941481,0.0,8.637443316778233e-05,0.0,0.0,0.0,0.0,0.00017274886633556467,0.0,0.0,0.0,0.0019434247462751025,0.0,0.0,0.005571150939321961,0.0,0.0,0.0,0.005225653206650831,0.0,0.0,0.0,0.0,0.0017274886633556468,0.0,0.0,0.0005182465990066941,0.0,0.0,0.0,0.0,0.0,0.0012956164975167351,0.0,0.00034549773267112934,0.0,0.0028503562945368173,0.007946447851435974,0.0,0.0,0.0,0.0,0.00034549773267112934
G0g_T8h_D2_R3,culture,2,0g,8h,3,27075,0.10500461680517083,0.44727608494921517,0.017876269621421977,0.0123730378578024,0.06858725761772853,0.0,0.0,0.000997229916897507,0.0,0.0,0.0005909510618651893,0.0,0.0,0.0,0.0,0.0,0.0,0.000664819944598338,0.0,0.0026223453370267775,0.0,0.0016989843028624191,0.0,0.0,0.0,0.0,0.0,0.02840258541089566,0.0415881809787627,0.04369344413665743,0.017543859649122806,0.0,0.009233610341643583,0.0,0.00018467220683287164,0.0018097876269621421,0.005429362880886426,0.0,0.004912280701754386,0.005096952908587258,0.0030655586334256695,0.0014404432132963988,0.008421052631578947,0.00110803324099723,0.0005170821791320407,0.0016251154201292705,0.0012557710064635273,0.00025854108956602033,0.01023084025854109,0.00022160664819944597,0.0008494921514312096,0.000332409972299169,0.000554016620498615,0.000664819944598338,0.00018467220683287164,0.007903970452446906,0.0,0.0,0.0,0.00014773776546629733,0.0,0.001994459833795014,0.0,0.0,0.008901200369344414,0.0007017543859649122,0.0,0.0,0.012779316712834719,0.010563250230840258,0.0,0.000332409972299169,0.0,0.0,0.046943674976915976,0.0,7.386888273314867e-05,0.04092336103416436,3.6934441366574334e-05,0.007423822714681441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033240997229916896,0.0,0.0,0.0,0.00011080332409972299,0.0,3.6934441366574334e-05,0.0,0.0,0.0,0.0,0.0,0.0023638042474607573,0.0,0.0,0.0,3.6934441366574334e-05,0.0,0.0,0.0,0.0,0.00011080332409972299,0.0,0.0017359187442289935,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,0.003471837488457987,0.0016620498614958448
